AGPR ID,Land Description,Address,Suburb,State or Territory,Postcode,Latitude,Longitude
AGPR4705,Block 343 District Paddys River,Paddys River Road PADDY'S RIVER,PADDY'S RIVER,ACT,2620,-35.39938,148.96809
AGPR4704,Block 254 District Paddys River,451 Discovery Drive PADDY'S RIVER,PADDY'S RIVER,ACT,2620,-35.39938,148.97928
AGPR4703,Block 198 District Paddys River,PADDY'S RIVER,PADDY'S RIVER,ACT,2620,-35.39228,148.98618
AGPR4702,Block 105 District Paddys River,Paddys River Road PADDY'S RIVER,PADDY'S RIVER,ACT,2620,-35.37901,148.95213
AGPR4701,Block 48 District Hall,Wallaroo Road HALL,HALL,ACT,2618,-35.16761,149.05227
AGPR47,Volume CUFT 228 Folio 69 Section 3437 Hundred of  Bagot Plan  S 90/251 ,95 Amy Johnson Avenue BERRIMAH,BERRIMAH,NT,828,-12.41232208,130.9102394
AGPR4698,Block 5 Section 1 Division Barton,Brisbane Avenue BARTON,BARTON,ACT,2600,-35.307833,149.130758
AGPR4697,Block 4 Section 28 Division City,5 Childers Street CANBERRA CITY,CANBERRA CITY,ACT,2600,-35.27916,149.12305
AGPR4696,Block 3 Section 84 Division Russell,Kelliher Drive RUSSELL,RUSSELL,ACT,2600,-35.30173,149.15292
AGPR4695,Block 3 Section 80 Division Russell,Russell Drive RUSSELL,RUSSELL,ACT,2600,-35.29718,149.14948
AGPR4693,Block 2 Section 89 Division Russell,1 Kelliher Drive RUSSELL,RUSSELL,ACT,2600,-35.30113,149.152
AGPR4692,Block 2 Section 84 Division Russell,Kelliher Drive RUSSELL,RUSSELL,ACT,2600,-35.29956,149.15366
AGPR4691,Block 2 Section 80 Division Russell,Russell Drive RUSSELL,RUSSELL,ACT,2600,-35.29512,149.14702
AGPR4689,Block 1 Section 65 Division of Deakin District of Canberra Central ,60-66 Denison Street DEAKIN,DEAKIN,ACT,2600,-35.3185,149.09296
AGPR4688,Block 1 Section 35 Division Parkes,10 Parkes Place East PARKES,PARKES,ACT,2600,-35.30212,149.13422
AGPR4687,Block 1 Section 33 Division Parkes,1 Langdon Crescent PARKES,PARKES,ACT,2600,-35.29836,149.12849
AGPR4684,Block 1 Section 85 Division Russell,Russell Drive RUSSELL,RUSSELL,ACT,2600,-35.30131,149.15048
AGPR4683,Lot 2 D075187 ,150 Terrace Road PERTH,PERTH,WA,6000,-31.95863126,115.8643579
AGPR468,Lot 1  DP776273,147 The Entrance Road ERINA,ERINA,NSW,2250,-33.43790181,151.3775203
AGPR4678,CA B32 Township of Wodonga ,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09190791,146.8832179
AGPR4677,CA B32A Township of Wodonga ,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09527227,146.8882134
AGPR4676,CA B34 Township of Wodonga ,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.08927169,146.8830681
AGPR4675,CA B33 Township of Wodonga ,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.0894059,146.8860558
AGPR4674,Lot 8 of Plan TP821934C,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09170685,146.8856129
AGPR4673,Lot 7 of Plan TP821934C,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.0924869,146.8897794
AGPR4672,Lot 6 of Plan TP821934C,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09001615,146.8888055
AGPR4671,Lot 2 of Plan TP821934C,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09013017,146.8912401
AGPR4670,Lot 1 of Plan TP821934C,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09008177,146.8903259
AGPR4669,CA B31A Township of Wodonga ,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09207051,146.8866133
AGPR4668,Lot 1 of Plan PS726955M,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09586083,146.8985853
AGPR4667,Lot 1 of Plan TP132531S,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09799612,146.896557
AGPR4666,Lot 1 of Plan TP847843K,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.10104228,146.8956251
AGPR4665,Lot 1 of Plan TP596455Q,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.10023217,146.8958058
AGPR4664,CA 2012 Township of Wodonga ,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09289826,146.889287
AGPR4663,Lot RES1 of Plan PS726955M,Lemke Road GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09694025,146.9001979
AGPR466,Lot 21  DP17975,143 Blacktown Road BLACKTOWN,BLACKTOWN,NSW,2148,-33.78379069,150.921798
AGPR4658,CA 2 Section 5 City of Melbourne Parish of Melbourne North,4 Treasury Place EAST MELBOURNE,EAST MELBOURNE,VIC,3002,-37.8123272,144.9770108
AGPR4657,CA 1 Section 5 City of Melbourne Parish of Melbourne North,4 Treasury Place EAST MELBOURNE,EAST MELBOURNE,VIC,3002,-37.81257692,144.9772183
AGPR4646,Lot 1 of Plan TP004810E,305 William Street MELBOURNE,MELBOURNE,VIC,3000,-37.81294325,144.9559211
AGPR4645,Plan CP155084,289 William Street MELBOURNE,MELBOURNE,VIC,3000,-37.81206903,144.9562797
AGPR4642,CA B8B Township of Wodonga ,136 Lemke Road GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.087765,146.8926836
AGPR4641,Lot 9 of Plan TP821934C,136 Lemke Road GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.08709239,146.8975865
AGPR4640,Lot 5 of Plan TP821934C,136 Lemke Road GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.08771504,146.8946576
AGPR4639,Lot 4 of Plan TP821934C,136 Lemke Road GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.08975151,146.8955327
AGPR4638,Lot 3 of Plan TP821934C,136 Lemke Road GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.0899973,146.8930726
AGPR4637,Lot 1 of Plan TP821981S,136 Lemke Road GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.08781948,146.8970831
AGPR4636,Lot 1 of Plan TP666517G,136 Lemke Road GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.08709239,146.8975865
AGPR4635,CA B8A Township of Wodonga ,136 Lemke Road GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.08665133,146.8953909
AGPR4634,CA 2011 Township of Wodonga,136 Lemke Road GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.08852701,146.8940478
AGPR4633,Lot 2 of Plan LP202576J,135 Donnybrook Road MICKLEHAM,MICKLEHAM,VIC,3064,-37.54266207,144.9320788
AGPR4632,CA 7 Section 13 Parish of Truganina,100 Sayers Road LAVERTON NORTH,LAVERTON NORTH,VIC,3026,-37.85397511,144.7484444
AGPR4631,CA B38 Township of Wodonga,Lincoln Causeway GATEWAY ISLAND,GATEWAY ISLAND,VIC,3691,-36.09905576,146.8960333
AGPR463,Lot 1  DP1055491,140 Hawthorne Parade HABERFIELD,HABERFIELD,NSW,2045,-33.88200856,151.1431809
AGPR4628,Volume 249737 Folio 1,39-41 Davey Street HOBART,HOBART,TAS,7000,-42.88517,147.32817
AGPR4627,Volume 5864 Folio 59,3 Angas Street ADELAIDE,ADELAIDE,SA,5000,-34.930411,138.6012983
AGPR4626,Lot 90 on NR2097,LITTLE FITZROY ISLAND,LITTLE FITZROY ISLAND,QLD,4870,-16.9226383,146.0064696
AGPR4624,Lot 53 on RP225677,6 Ewing Street WOODRIDGE,WOODRIDGE,QLD,4114,-27.63934918,153.1072896
AGPR4623,Lot 9 on RP745644,38 Victoria Parade THURSDAY ISLAND,THURSDAY ISLAND,QLD,4875,-10.5845117,142.2168614
AGPR4622,Lot 10 on RP745644,38 Victoria Parade THURSDAY ISLAND,THURSDAY ISLAND,QLD,4875,-10.58452637,142.2170447
AGPR4621,Lot 10 on RP813311,116 North Quay BRISBANE CITY,BRISBANE CITY,QLD,4000,-27.46900044,153.0200434
AGPR4619,Section 00032 Hundred of Bray plan OP 001510,7411 Cox Peninsula Road COX PENINSULA,COX PENINSULA,NT,822,-12.47344276,130.7354408
AGPR4616,Lot 7302  1148086,Poppet Road WAMBOIN,WAMBOIN,NSW,2620,-35.270517,149.274334
AGPR4613,Lot 1  DP233510,SNAPPER ISLAND,SNAPPER ISLAND,NSW,2077,-33.852211,151.166904
AGPR4610,Lot 302  DP1178568,Fishermans Road MALABAR,MALABAR,NSW,2036,-33.96407445,151.2574784
AGPR4609,Lot 2  DP874120,22 O'Connell Street PARRAMATTA,PARRAMATTA,NSW,2150,-33.81329745,151.0006954
AGPR4608,Lot 120  DP751835,Fairlight Road URIARRA,URIARRA,NSW,2611,-35.2335784,148.9252126
AGPR4607,Lot 4  DP126547,Fairlight Road URIARRA,URIARRA,NSW,2611,-35.24260884,148.9202486
AGPR4606,Lot 31  DP751835,Fairlight Road URIARRA,URIARRA,NSW,2611,-35.23313411,148.9226847
AGPR4605,Lot 3  DP126547,Fairlight Road URIARRA,URIARRA,NSW,2611,-35.24047761,148.9219914
AGPR4604,Lot 23  DP659845,Fairlight Road URIARRA,URIARRA,NSW,2611,-35.22526704,148.9500111
AGPR4603,Lot 2  DP126547,Fairlight Road URIARRA,URIARRA,NSW,2611,-35.2320481,148.934086
AGPR4602,Lot 1  DP126547,Fairlight Road URIARRA,URIARRA,NSW,2611,-35.23324538,148.9291665
AGPR4599,Lot 301  DP1178568,271R Franklin Street MALABAR,MALABAR,NSW,2036,-33.961829,151.259185
AGPR4598,Lot 8  DP539918,97-99 Goulburn Street HAYMARKET,HAYMARKET,NSW,2000,-33.8784601,151.2083915
AGPR4597,Lot 6  DP233275,97-99 Goulburn Street HAYMARKET,HAYMARKET,NSW,2000,-33.87843174,151.2082112
AGPR4596,Lot 50 Plan DP749589 ,97-99 Goulburn Street HAYMARKET,HAYMARKET,NSW,2000,-33.87858265,151.2082067
AGPR4595,Lot 1  85215,87 Central Reserve Road ETTAMOGAH,ETTAMOGAH,NSW,2640,-36.011169,146.965134
AGPR4591,Lot 1  DP397360,64 Rosamond Street HORNSBY,HORNSBY,NSW,2077,-33.69061135,151.0918161
AGPR4590,Lot 42 Plan DP1158392 ,622 Chant Street LAVINGTON,LAVINGTON,NSW,2641,-36.02881884,146.9227368
AGPR4588,Lot 44 Plan DP1158392 ,566 Norris Street LAVINGTON,LAVINGTON,NSW,2641,-36.03191612,146.9230815
AGPR4582,Lot 45 Plan DP1158392 ,19 Newman Nook LAVINGTON,LAVINGTON,NSW,2641,-36.03285007,146.9232853
AGPR4581,Lot 2 Plan DP605076 ,1839 Little Forest Road LUCAS HEIGHTS,LUCAS HEIGHTS,NSW,2234,-34.03488762,150.975248
AGPR4576,Lot 2 Plan DP800615 ,1 Ben Boyd Road NEUTRAL BAY,NEUTRAL BAY,NSW,2089,-33.84118874,151.2176973
AGPR4575,Block 2004 District Jerrabomberra,Woods Lane SYMONSTON,SYMONSTON,ACT,2619,-35.3494,149.20259
AGPR4574,Block 1212 Section   Division ,2 Kirkpatrick Street WESTON CREEK,WESTON CREEK,ACT,2611,-35.31957,149.05864
AGPR4573,Block 695 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.28301,149.17475
AGPR4571,Block 659 Section 0 Division Majura,35 Laverton Avenue MAJURA,MAJURA,ACT,2609,-35.29886,149.20733
AGPR4570,Block 642 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.28145,149.19574
AGPR4569,Block 637 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.28314,149.19871
AGPR4568,Block 636 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.27741,149.21401
AGPR4567,Block 612 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.23822,149.20194
AGPR4566,Block 608 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.32104,149.21119
AGPR4564,Block 592 Section 0,Majura Road MAJURA,MAJURA,ACT,2609,-35.31814,149.20392
AGPR4563,Block 591 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.31636,149.20126
AGPR4562,Block 590 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.31593,149.19964
AGPR4560,Block 575 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.32118,149.21129
AGPR456,Lot 1  DP89843,13 Rawson Avenue LOFTUS,LOFTUS,NSW,2232,-34.03801391,151.0535223
AGPR4559,Block 564 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.28544,149.17668
AGPR4558,Block 558 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.32104,149.21097
AGPR4557,Block 550 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.28969,149.17136
AGPR4555,Block 548 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.27122,149.25855
AGPR4554,Block 539 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.32111,149.21126
AGPR4553,Block 530 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.31931,149.19827
AGPR4552,Block 529 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.31907,149.20051
AGPR4551,Block 528 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.31755,149.19893
AGPR4549,Block 514 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.32175,149.22014
AGPR4548,Block 508 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.29128,149.17009
AGPR4546,Block 492 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.23775,149.19957
AGPR4545,Block 192 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.30518,149.23918
AGPR4544,Block 191 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.2806,149.24525
AGPR4543,Block 189 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.286,149.22307
AGPR4542,Block 151 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.2354,149.20794
AGPR4541,Block 150 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.24265,149.21229
AGPR4540,Block 148 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.25038,149.21044
AGPR4536,Block 92 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.3062,149.2166
AGPR4535,Block 65 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.2866,149.23154
AGPR4534,Block 63 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.24492,149.23209
AGPR4533,Block 53 Section 0 Division Majura,Majura Road MAJURA,MAJURA,ACT,2609,-35.26078,149.22372
AGPR4532,Block 52 Section 0 Division Majura,701 Majura Road MAJURA,MAJURA,ACT,2609,-35.27081,149.19787
AGPR4531,Block 42 Section 2 Division Pialligo,360 Fairbairn Avenue PIALLIGO,PIALLIGO,ACT,2609,-35.30098,149.17964
AGPR4530,Block 22 Section 24 Division Fyshwick,84-86 Maryborough Street FYSHWICK,FYSHWICK,ACT,2609,-35.3247,149.17417
AGPR4529,Block 21 Section 87 Division Russell,Vivian Bullwinkel Way RUSSELL,RUSSELL,ACT,2600,-35.29902,149.15258
AGPR4527,Block 20 Section 87 Division Russell,Vivian Bullwinkel Way RUSSELL,RUSSELL,ACT,2600,-35.29903,149.15186
AGPR4526,Block 19 Section 87 Division Russell,Russell Drive RUSSELL,RUSSELL,ACT,2600,-35.29849,149.15168
AGPR4525,Block 18 Section 87 Division Russell,Sellheim Avenue RUSSELL,RUSSELL,ACT,2600,-35.29832,149.15231
AGPR4524,Block 17 Section 87 Division Russell,17 Sir Thomas Blamey Square RUSSELL,RUSSELL,ACT,2600,-35.29793,149.15261
AGPR4523,Block 16 Section 19 Division Yarralumla,16 Alexandrina Drive YARRALUMLA,YARRALUMLA,ACT,2600,-35.29878,149.09948
AGPR4521,Block 15 Section 87 Division Russell,Sir Thomas Blamey Square RUSSELL,RUSSELL,ACT,2600,-35.29658,149.15134
AGPR4520,Block 12 Section 87 Division Russell,Russell Drive RUSSELL,RUSSELL,ACT,2600,-35.29701,149.15089
AGPR452,Lot 1  DP587744,129 Brushabers Road JENNINGS,JENNINGS,NSW,4383,-28.94101504,151.9597246
AGPR4519,Block 7 Section 19 Division Yarralumla,4 Alexandrina Place YARRALUMLA,YARRALUMLA,ACT,2600,-35.30013,149.09986
AGPR4517,Block 5 Section 119 Division Campbell,Finlay Road CAMPBELL,CAMPBELL,ACT,2612,-35.29783,149.1627
AGPR4516,Block 4 Section 30 Division Pialligo,Pialligo Avenue PIALLIGO,PIALLIGO,ACT,2609,-35.31714,149.18836
AGPR4515,Block 3 Section 117 Division Campbell,Constitution Avenue CAMPBELL,CAMPBELL,ACT,2612,-35.293094,149.14829
AGPR4514,Block 3 Section 45 Division Fyshwick,Tennant Street FYSHWICK,FYSHWICK,ACT,2609,-35.329925,149.189229
AGPR4513,Block 2 Section 30 Division Pialligo,Pialligo Avenue PIALLIGO,PIALLIGO,ACT,2609,-35.31829,149.18765
AGPR4509,Block 1 Section 36 Division Pialligo,Majura Road PIALLIGO,PIALLIGO,ACT,2609,-35.32725,149.20722
AGPR4508,Block 1 Section 34 Division Pialligo,Majura Road PIALLIGO,PIALLIGO,ACT,2609,-35.32463,149.20624
AGPR4507,Block 1 Section 27 Division Pialligo,Majura Road PIALLIGO,PIALLIGO,ACT,2609,-35.32249,149.19938
AGPR4506,Block 1 Section 21 Division Pialligo,Majura Road PIALLIGO,PIALLIGO,ACT,2609,-35.32991,149.20616
AGPR4503,Block 1 Section 16 Division Pialligo,Majura Road PIALLIGO,PIALLIGO,ACT,2609,-35.28859,149.19121
AGPR4502,Block 1 Section 15 Division Pialligo,Majura Road PIALLIGO,PIALLIGO,ACT,2609,-35.28394,149.19337
AGPR4501,Block 1 Section 89 Division Russell,11 Kelliher Drive RUSSELL,RUSSELL,ACT,2600,-35.30007,149.15219
AGPR4500,Block 1 Section 88 Division Russell,51 Russell Drive RUSSELL,RUSSELL,ACT,2600,-35.29476,149.14851
AGPR45,Volume CUFT 186 Folio 36 Township of  Darwin Lot 5556 Plan  S 86/194 ,Allen Avenue LARRAKEYAH,LARRAKEYAH,NT,820,-12.46107088,130.8215235
AGPR4499,Block 1 Section 64 Division Campbell,Northcott Drive CAMPBELL,CAMPBELL,ACT,2612,-35.29194,149.16623
AGPR4493,Lot 8011 P210676 ,185 Duffy Road YEAL,YEAL,WA,6503,-31.4654272,115.8583315
AGPR4492,Lot 142 P215121 ,Great Northern Highway WILLARE,WILLARE,WA,6728,-17.58812606,123.8230876
AGPR4491,Lot 103 P215040 ,Great Northern Highway WILLARE,WILLARE,WA,6728,-17.62584438,123.7723991
AGPR4488,Lot 1309 P137260 ,Indian Ocean Drive WEDGE ISLAND,WEDGE ISLAND,WA,6044,-30.84762454,115.3231061
AGPR4485,Lot 37 P216981 ,37 Boonderoo Road TOM PRICE,TOM PRICE,WA,6751,-22.68935319,117.7851608
AGPR4479,Lot 99 Plan P045834,West Coast Highway SWANBOURNE,SWANBOURNE,WA,6010,-31.97309517,115.7608712
AGPR4474,Lot 5 P017223 ,Alfred Road SWANBOURNE,SWANBOURNE,WA,6010,-31.96111519,115.7628122
AGPR4472,Lot 11 D011671 ,Beavis Drive SOUTH GUILDFORD,SOUTH GUILDFORD,WA,6055,-31.66197692,116.5932818
AGPR4471,Lot 525 P168696 ,67 Wilson Street PORT HEDLAND,PORT HEDLAND,WA,6721,-20.31232586,118.5861246
AGPR4470,Lot 50 D095534 ,103 Brunswick Road PORT ALBANY,PORT ALBANY,WA,6330,-35.0305188,117.8935315
AGPR447,Lot 1  DP845636,10026 Federation Way MORUNDAH,MORUNDAH,NSW,2700,-35.1174416,146.9795842
AGPR4469,Lot 2196 P176417 ,Point Peron Road PERON,PERON,WA,6168,-32.27314174,115.6978741
AGPR4468,Lot 3055 Plan P189811,Point Peron Road PERON,PERON,WA,6168,-32.273102,115.698619
AGPR4465,Lot 1669 P216237 ,20 Laver Street NEWMAN,NEWMAN,WA,6753,-23.36918832,119.7337954
AGPR4461,Lot 57 P218428 ,Great Central Road LAVERTON,LAVERTON,WA,6440,-28.31382617,122.8361737
AGPR4460,Lot 1 D088206 ,18 Carpentaria Street KUNUNURRA,KUNUNURRA,WA,6743,-15.75874784,128.7463024
AGPR4459,Lot 15 P242219 ,KIMBOLTON,KIMBOLTON,WA,6728,-16.51941718,123.6566772
AGPR4458,Lot 13 D016599 ,25 Pemble Street KATANNING,KATANNING,WA,6317,-33.6886151,117.5466453
AGPR4455,Lot 10 D085340 ,3777 Mooligunn Road KARRATHA INDUSTRIAL ESTATE,KARRATHA INDUSTRIAL ESTATE,WA,6714,-20.76700148,116.8576183
AGPR4453,Lot 1 D049337 ,245 Stubbs Terrace KARRAKATTA,KARRAKATTA,WA,6010,-31.96278287,115.7952868
AGPR445,Lot 12  DP1042814,33-99 Bundock Street RANDWICK,RANDWICK,NSW,2031,-33.92931291,151.2409802
AGPR4449,Lot 1167 P222608 ,21 Cheetham Street KALGOORLIE,KALGOORLIE,WA,6430,-30.74953204,121.4768942
AGPR4448,Lot 3 Plan P010245,Bildjar Close GUILDFORD,GUILDFORD,WA,6055,-31.91445027,115.9895391
AGPR4447,Lot 1 Plan P010245,Talbot Road GUILDFORD,GUILDFORD,WA,6055,-31.91392579,115.9857178
AGPR4445,Lot 28 P222469 ,199 Lester Avenue GERALDTON,GERALDTON,WA,6530,-28.77578497,114.6097051
AGPR4441,Lot 2956 P217159 ,Point Peron Road GARDEN ISLAND,GARDEN ISLAND,WA,6168,-32.27188822,115.6980015
AGPR4439,Lot 601 P065368 ,6 Burt Street FREMANTLE,FREMANTLE,WA,6160,-32.04475589,115.7547066
AGPR4438,Lot 1 Plan D065920,6 & 2 Tuckfield Street FREMANTLE,FREMANTLE,WA,6160,-32.04408387,115.7550041
AGPR4428,Lot 39 P208441 ,Minilya-Exmouth Road EXMOUTH GULF,EXMOUTH GULF,WA,6707,-22.24966851,114.0793836
AGPR4409,Lot 8355 P009199 ,Riverside Road EAST FREMANTLE,EAST FREMANTLE,WA,6158,-32.02734442,115.7638409
AGPR4399,Lot 10 P016510 ,Young Road EAST CHAPMAN,EAST CHAPMAN,WA,6532,-28.69413453,114.841072
AGPR4398,Lot 57 P222240 ,441 Robinson Street EAST CARNARVON,EAST CARNARVON,WA,6701,-24.86577343,113.6864362
AGPR4397,Lot 655 P174895 ,55 Knowsley Street East DERBY,DERBY,WA,6728,-17.31040327,123.6492068
AGPR4396,Lot 70 D079287 ,9 Wilson Road DAVENPORT,DAVENPORT,WA,6230,-33.35402267,115.6676217
AGPR4395,COCKBL  00696,COCKBURN SOUND,COCKBURN SOUND,WA,6168,-32.16327913,115.6612029
AGPR4394,Lot 148 Plan P215203,Cinders Road BURRUP,BURRUP,WA,6714,-20.665075,116.761697
AGPR4390,Lot 0  D011621 ,Great Eastern Highway BURLONG,BURLONG,WA,6401,-31.66004995,116.6203937
AGPR4387,Lot 28244 P210247 ,Great Eastern Highway BURLONG,BURLONG,WA,6401,-31.66724243,116.628867
AGPR4383,SWAN L  00091,Turner Road Bullsbrook,Bullsbrook,WA,6084,-31.67060721,116.0069458
AGPR437,Lot 422  DP792914,116 Moffats Road SWAN BAY,SWAN BAY,NSW,2324,-32.71238219,151.9336244
AGPR436,Lot 2  DP511354,116 Military Road EAST LISMORE,EAST LISMORE,NSW,2480,-28.8230804,153.2999414
AGPR435,Lot 307  DP1164237,116 Darling Street DUBBO,DUBBO,NSW,2830,-32.24929214,148.6062905
AGPR43,Volume NTFT 7 Folio 92 Township of Townsite of Southport Lot 93 Plan TBK01/013 ,13 Aldridge Street SOUTHPORT,SOUTHPORT,NT,822,-12.72539223,130.9476693
AGPR4289,Lot 28184 P209646 ,Bindoon-Dewars Pool Road BINDOON TRAINING AREA,BINDOON TRAINING AREA,WA,6502,-31.27293179,116.294271
AGPR4286,Lot 2705 P217704 ,2 Mavis Road BILINGURR,BILINGURR,WA,6725,-17.92668865,122.2397531
AGPR4284,Lot 56 P218427 ,Erlistoun Road BANDYA,BANDYA,WA,6440,-28.31895195,122.0148543
AGPR4283,Lot 347 P222001 ,96 Spencer Street ALBANY,ALBANY,WA,6330,-35.02259201,117.8867688
AGPR4271,Lot 4 of Plan TP842691J,250 Beach Road AVALON,AVALON,VIC,3212,-38.02395878,144.470039
AGPR425,Lot 10  DP1159973,10 The Crescent PENRITH,PENRITH,NSW,2750,-33.75018261,150.7001183
AGPR4199,Lot 1 of Plan TP864302A,Sisely Avenue WANGARATTA,WANGARATTA,VIC,3677,-36.35916359,146.2993205
AGPR419,Lot 1  DP812885,1 Hills Street BANKSMEADOW,BANKSMEADOW,NSW,2019,-33.95696432,151.2075393
AGPR418,Lot 59 Plan 754905,Majura Road SUTTON,SUTTON,NSW,2620,-35.21979917,149.2090163
AGPR417,Lot 305 Plan 754882,Majura Road SUTTON,SUTTON,NSW,2620,-35.21952953,149.2124527
AGPR416,Lot 199 Plan 754905,Majura Road SUTTON,SUTTON,NSW,2620,-35.22260822,149.2053944
AGPR415,Lot 194 Plan 754905,Majura Road SUTTON,SUTTON,NSW,2620,-35.22540703,149.2048324
AGPR414,Lot 193 Plan 754905,Majura Road SUTTON,SUTTON,NSW,2620,-35.2257761,149.2084036
AGPR413,Lot 140 Plan 754905,Majura Road SUTTON,SUTTON,NSW,2620,-35.22797418,149.2066871
AGPR412,Lot 139 Plan 754905,Majura Road SUTTON,SUTTON,NSW,2620,-35.2281603,149.2054342
AGPR411,Lot 121 Plan 754905,Majura Road SUTTON,SUTTON,NSW,2620,-35.21791488,149.2063226
AGPR410,Lot 10 Plan 754905,Majura Road SUTTON,SUTTON,NSW,2620,-35.22328555,149.2093596
AGPR406,Lot 21 Plan 595513,Hambledon Hill Road GOWRIE,GOWRIE,NSW,2330,-32.5718637,151.1561579
AGPR404,Lot 11 Plan 803038,Heathcote Road PLEASURE POINT,PLEASURE POINT,NSW,2172,-33.965392,150.970531
AGPR403,Lot 1 on SP128009,Centenary Highway GREENBANK,GREENBANK,QLD,4124,-27.649908,152.943104
AGPR401,Lot A on NR7146,Swallow Road EDMONTON,EDMONTON,QLD,4869,-16.99688611,145.7553278
AGPR400,Lot 14 on RP607685,26 Quarrian Road LONGREACH,LONGREACH,QLD,4730,-23.44288404,144.2629268
AGPR399,Lot 7  DP261177,4 Macquarie Drive NARROMINE,NARROMINE,NSW,2821,-32.23817098,148.2569655
AGPR398,Lot 34  DP258288,10 Pinnacles Road BROKEN HILL,BROKEN HILL,NSW,2880,-31.98790692,141.4293932
AGPR3937,Lot 1 of Plan TP915496C,Morris Street WILLIAMSTOWN,WILLIAMSTOWN,VIC,3016,-37.8685781,144.9064359
AGPR3931,Lot 1 of Plan TP391022R,Popples Lane HILLDENE,HILLDENE,VIC,3660,-37.0142102,145.0769386
AGPR3799,Lot 1 of Plan TP568177B,Market Street KYNETON,KYNETON,VIC,3444,-37.24909552,144.4541537
